"atbatnum","sv_id","des.x","type","start_speed","pitch_type","atbat","b","s","o","start_tfs","start_tfs_zulu","batter","pitcher","des.y","event","b1","b2","b3","score","home_team_runs","away_team_runs","rbi","atbattime100","atbattime","outsatstart","homescore","awayscore","pitchtime100","pitchtime","halfinning","inning","firstpitch","lastpitch","scorediff","situation","li","gamenum"
3,"141025_171357","Ball","B","92.4","FF","3","1","1",2,"001149","2014-10-26T00:11:49Z","456715","285064","Lorenzo Cain singles on a soft line drive to right fielder Hunter Pence.  ","Single",NA,NA,NA,NA,NA,NA,NA,1149,0.196944444444444,2,0,0,171357,17.2325,"top","1",17.2325,17.245,0,"0 FALSE FALSE FALSE 2 top 1",0.4,4
3,"141025_171418","Foul","S","93.3","FF","3","1","1",2,"001149","2014-10-26T00:11:49Z","456715","285064","Lorenzo Cain singles on a soft line drive to right fielder Hunter Pence.  ","Single",NA,NA,NA,NA,NA,NA,NA,1149,0.196944444444444,2,0,0,171418,17.2383333333333,"top","1",17.2325,17.245,0,"0 FALSE FALSE FALSE 2 top 1",0.4,4
3,"141025_171442","In play, no out","X","89.7","SL","3","1","1",2,"001149","2014-10-26T00:11:49Z","456715","285064","Lorenzo Cain singles on a soft line drive to right fielder Hunter Pence.  ","Single",NA,NA,NA,NA,NA,NA,NA,1149,0.196944444444444,2,0,0,171442,17.245,"top","1",17.2325,17.245,0,"0 FALSE FALSE FALSE 2 top 1",0.4,4
4,"141025_171528","Called Strike","S","84.7","CH","4","0","3",3,"001336","2014-10-26T00:13:36Z","543333","285064","Eric Hosmer strikes out swinging.  ","Strikeout",456715,NA,NA,NA,NA,NA,NA,1336,0.226666666666667,2,0,0,171528,17.2577777777778,"top","1",17.2577777777778,17.2894444444444,0,"0 TRUE FALSE FALSE 2 top 1",0.8,4
4,"141025_171551","Foul","S","92.7","FF","4","0","3",3,"001336","2014-10-26T00:13:36Z","543333","285064","Eric Hosmer strikes out swinging.  ","Strikeout",456715,NA,NA,NA,NA,NA,NA,1336,0.226666666666667,2,0,0,171551,17.2641666666667,"top","1",17.2577777777778,17.2894444444444,0,"0 TRUE FALSE FALSE 2 top 1",0.8,4
4,"141025_171621","Foul","S","92.3","FF","4","0","3",3,"001336","2014-10-26T00:13:36Z","543333","285064","Eric Hosmer strikes out swinging.  ","Strikeout",456715,NA,NA,NA,NA,NA,NA,1336,0.226666666666667,2,0,0,171621,17.2725,"top","1",17.2577777777778,17.2894444444444,0,"0 TRUE FALSE FALSE 2 top 1",0.8,4
4,"141025_171722","Swinging Strike","S","89.3","SL","4","0","3",3,"001336","2014-10-26T00:13:36Z","543333","285064","Eric Hosmer strikes out swinging.  ","Strikeout",456715,NA,NA,NA,NA,NA,NA,1336,0.226666666666667,2,0,0,171722,17.2894444444444,"top","1",17.2577777777778,17.2894444444444,0,"0 TRUE FALSE FALSE 2 top 1",0.8,4
5,"141025_172057","Ball","B","88.2","FT","5","4","2",0,"001809","2014-10-26T00:18:09Z","453923","450306","Gregor Blanco walks.  ","Walk",NA,NA,NA,NA,NA,NA,NA,1809,0.3025,0,0,0,172057,17.3491666666667,"bottom","1",17.3491666666667,17.3769444444444,0,"0 FALSE FALSE FALSE 0 bottom 1",0.9,4
5,"141025_172115","Called Strike","S","87.8","FF","5","4","2",0,"001809","2014-10-26T00:18:09Z","453923","450306","Gregor Blanco walks.  ","Walk",NA,NA,NA,NA,NA,NA,NA,1809,0.3025,0,0,0,172115,17.3541666666667,"bottom","1",17.3491666666667,17.3769444444444,0,"0 FALSE FALSE FALSE 0 bottom 1",0.9,4
5,"141025_172135","Ball","B","88.0","FF","5","4","2",0,"001809","2014-10-26T00:18:09Z","453923","450306","Gregor Blanco walks.  ","Walk",NA,NA,NA,NA,NA,NA,NA,1809,0.3025,0,0,0,172135,17.3597222222222,"bottom","1",17.3491666666667,17.3769444444444,0,"0 FALSE FALSE FALSE 0 bottom 1",0.9,4
5,"141025_172159","Ball","B","88.5","FF","5","4","2",0,"001809","2014-10-26T00:18:09Z","453923","450306","Gregor Blanco walks.  ","Walk",NA,NA,NA,NA,NA,NA,NA,1809,0.3025,0,0,0,172159,17.3663888888889,"bottom","1",17.3491666666667,17.3769444444444,0,"0 FALSE FALSE FALSE 0 bottom 1",0.9,4
5,"141025_172218","Called Strike","S","89.4","FF","5","4","2",0,"001809","2014-10-26T00:18:09Z","453923","450306","Gregor Blanco walks.  ","Walk",NA,NA,NA,NA,NA,NA,NA,1809,0.3025,0,0,0,172218,17.3716666666667,"bottom","1",17.3491666666667,17.3769444444444,0,"0 FALSE FALSE FALSE 0 bottom 1",0.9,4
5,"141025_172237","Ball","B","89.1","FF","5","4","2",0,"001809","2014-10-26T00:18:09Z","453923","450306","Gregor Blanco walks.  ","Walk",NA,NA,NA,NA,NA,NA,NA,1809,0.3025,0,0,0,172237,17.3769444444444,"bottom","1",17.3491666666667,17.3769444444444,0,"0 FALSE FALSE FALSE 0 bottom 1",0.9,4
6,"141025_172351","Ball","B","89.1","FF","6","2","1",1,"002120","2014-10-26T00:21:20Z","605412","450306","Joe Panik pops out to third baseman Mike Moustakas.  ","Pop Out",453923,NA,NA,NA,NA,NA,NA,2120,0.355555555555556,0,0,0,172351,17.3975,"bottom","1",17.3975,17.4308333333333,0,"0 TRUE FALSE FALSE 0 bottom 1",1.4,4
6,"141025_172419","Foul","S","88.0","FF","6","2","1",1,"002120","2014-10-26T00:21:20Z","605412","450306","Joe Panik pops out to third baseman Mike Moustakas.  ","Pop Out",453923,NA,NA,NA,NA,NA,NA,2120,0.355555555555556,0,0,0,172419,17.4052777777778,"bottom","1",17.3975,17.4308333333333,0,"0 TRUE FALSE FALSE 0 bottom 1",1.4,4
6,"141025_172504","Ball","B","81.7","CH","6","2","1",1,"002120","2014-10-26T00:21:20Z","605412","450306","Joe Panik pops out to third baseman Mike Moustakas.  ","Pop Out",453923,NA,NA,NA,NA,NA,NA,2120,0.355555555555556,0,0,0,172504,17.4177777777778,"bottom","1",17.3975,17.4308333333333,0,"0 TRUE FALSE FALSE 0 bottom 1",1.4,4
6,"141025_172551","In play, out(s)","X","88.8","FF","6","2","1",1,"002120","2014-10-26T00:21:20Z","605412","450306","Joe Panik pops out to third baseman Mike Moustakas.  ","Pop Out",453923,NA,NA,NA,NA,NA,NA,2120,0.355555555555556,0,0,0,172551,17.4308333333333,"bottom","1",17.3975,17.4308333333333,0,"0 TRUE FALSE FALSE 0 bottom 1",1.4,4
7,"141025_172642","Swinging Strike","S","81.9","CH","7","4","2",1,"002447","2014-10-26T00:24:47Z","457763","450306","Buster Posey walks.  ","Walk",NA,453923,NA,NA,NA,NA,NA,2447,0.413055555555556,1,0,0,172642,17.445,"bottom","1",17.445,17.5119444444444,0,"0 FALSE TRUE FALSE 1 bottom 1",1.2,4
7,"141025_172707","Called Strike","S","88.7","FF","7","4","2",1,"002447","2014-10-26T00:24:47Z","457763","450306","Buster Posey walks.  ","Walk",NA,453923,NA,NA,NA,NA,NA,2447,0.413055555555556,1,0,0,172707,17.4519444444444,"bottom","1",17.445,17.5119444444444,0,"0 FALSE TRUE FALSE 1 bottom 1",1.2,4
7,"141025_172734","Ball","B","81.0","CH","7","4","2",1,"002447","2014-10-26T00:24:47Z","457763","450306","Buster Posey walks.  ","Walk",NA,453923,NA,NA,NA,NA,NA,2447,0.413055555555556,1,0,0,172734,17.4594444444444,"bottom","1",17.445,17.5119444444444,0,"0 FALSE TRUE FALSE 1 bottom 1",1.2,4
7,"141025_172821","Foul","S","89.8","FF","7","4","2",1,"002447","2014-10-26T00:24:47Z","457763","450306","Buster Posey walks.  ","Walk",NA,453923,NA,NA,NA,NA,NA,2447,0.413055555555556,1,0,0,172821,17.4725,"bottom","1",17.445,17.5119444444444,0,"0 FALSE TRUE FALSE 1 bottom 1",1.2,4
7,"141025_172854","Ball In Dirt","B","81.2","CH","7","4","2",1,"002447","2014-10-26T00:24:47Z","457763","450306","Buster Posey walks.  ","Walk",NA,453923,NA,NA,NA,NA,NA,2447,0.413055555555556,1,0,0,172854,17.4816666666667,"bottom","1",17.445,17.5119444444444,0,"0 FALSE TRUE FALSE 1 bottom 1",1.2,4
7,"141025_172935","Foul","S","80.9","CH","7","4","2",1,"002447","2014-10-26T00:24:47Z","457763","450306","Buster Posey walks.  ","Walk",NA,453923,NA,NA,NA,NA,NA,2447,0.413055555555556,1,0,0,172935,17.4930555555556,"bottom","1",17.445,17.5119444444444,0,"0 FALSE TRUE FALSE 1 bottom 1",1.2,4
7,"141025_173005","Ball In Dirt","B","77.4","KC","7","4","2",1,"002447","2014-10-26T00:24:47Z","457763","450306","Buster Posey walks.  ","Walk",NA,453923,NA,NA,NA,NA,NA,2447,0.413055555555556,1,0,0,173005,17.5013888888889,"bottom","1",17.445,17.5119444444444,0,"0 FALSE TRUE FALSE 1 bottom 1",1.2,4
7,"141025_173043","Ball","B","81.6","CH","7","4","2",1,"002447","2014-10-26T00:24:47Z","457763","450306","Buster Posey walks.  ","Walk",NA,453923,NA,NA,NA,NA,NA,2447,0.413055555555556,1,0,0,173043,17.5119444444444,"bottom","1",17.445,17.5119444444444,0,"0 FALSE TRUE FALSE 1 bottom 1",1.2,4
8,"141025_173138","Foul","S","88.4","FF","8","1","2",2,"002914","2014-10-26T00:29:14Z","452254","450306","Hunter Pence grounds into a force out, third baseman Mike Moustakas to second baseman Omar Infante.   Gregor Blanco scores.    Buster Posey out at 2nd.    Hunter Pence to 1st.  ","Forceout",457763,NA,453923,"T","1","0","1",2914,0.487222222222222,1,0,0,173138,17.5272222222222,"bottom","1",17.5272222222222,17.5486111111111,0,"0 TRUE FALSE TRUE 1 bottom 1",1.7,4
8,"141025_173205","Called Strike","S","89.2","FF","8","1","2",2,"002914","2014-10-26T00:29:14Z","452254","450306","Hunter Pence grounds into a force out, third baseman Mike Moustakas to second baseman Omar Infante.   Gregor Blanco scores.    Buster Posey out at 2nd.    Hunter Pence to 1st.  ","Forceout",457763,NA,453923,"T","1","0","1",2914,0.487222222222222,1,0,0,173205,17.5347222222222,"bottom","1",17.5272222222222,17.5486111111111,0,"0 TRUE FALSE TRUE 1 bottom 1",1.7,4
8,"141025_173231","Ball","B","89.2","FF","8","1","2",2,"002914","2014-10-26T00:29:14Z","452254","450306","Hunter Pence grounds into a force out, third baseman Mike Moustakas to second baseman Omar Infante.   Gregor Blanco scores.    Buster Posey out at 2nd.    Hunter Pence to 1st.  ","Forceout",457763,NA,453923,"T","1","0","1",2914,0.487222222222222,1,0,0,173231,17.5419444444444,"bottom","1",17.5272222222222,17.5486111111111,0,"0 TRUE FALSE TRUE 1 bottom 1",1.7,4
8,"141025_173255","In play, run(s)","X","81.3","CH","8","1","2",2,"002914","2014-10-26T00:29:14Z","452254","450306","Hunter Pence grounds into a force out, third baseman Mike Moustakas to second baseman Omar Infante.   Gregor Blanco scores.    Buster Posey out at 2nd.    Hunter Pence to 1st.  ","Forceout",457763,NA,453923,"T","1","0","1",2914,0.487222222222222,1,0,0,173255,17.5486111111111,"bottom","1",17.5272222222222,17.5486111111111,0,"0 TRUE FALSE TRUE 1 bottom 1",1.7,4
9,"141025_173342","Ball","B","88.6","FF","9","2","3",3,"003146","2014-10-26T00:31:46Z","467055","450306","Pablo Sandoval strikes out swinging.  ","Strikeout",452254,NA,NA,NA,NA,NA,NA,3146,0.529444444444444,2,1,0,173342,17.5616666666667,"bottom","1",17.5616666666667,17.5908333333333,1,"1 TRUE FALSE FALSE 2 bottom 1",0.7,4
9,"141025_173402","Ball","B","88.0","FT","9","2","3",3,"003146","2014-10-26T00:31:46Z","467055","450306","Pablo Sandoval strikes out swinging.  ","Strikeout",452254,NA,NA,NA,NA,NA,NA,3146,0.529444444444444,2,1,0,173402,17.5672222222222,"bottom","1",17.5616666666667,17.5908333333333,1,"1 TRUE FALSE FALSE 2 bottom 1",0.7,4
9,"141025_173428","Foul","S","86.9","FT","9","2","3",3,"003146","2014-10-26T00:31:46Z","467055","450306","Pablo Sandoval strikes out swinging.  ","Strikeout",452254,NA,NA,NA,NA,NA,NA,3146,0.529444444444444,2,1,0,173428,17.5744444444444,"bottom","1",17.5616666666667,17.5908333333333,1,"1 TRUE FALSE FALSE 2 bottom 1",0.7,4
9,"141025_173458","Foul","S","88.8","FT","9","2","3",3,"003146","2014-10-26T00:31:46Z","467055","450306","Pablo Sandoval strikes out swinging.  ","Strikeout",452254,NA,NA,NA,NA,NA,NA,3146,0.529444444444444,2,1,0,173458,17.5827777777778,"bottom","1",17.5616666666667,17.5908333333333,1,"1 TRUE FALSE FALSE 2 bottom 1",0.7,4
9,"141025_173527","Swinging Strike","S","79.5","CH","9","2","3",3,"003146","2014-10-26T00:31:46Z","467055","450306","Pablo Sandoval strikes out swinging.  ","Strikeout",452254,NA,NA,NA,NA,NA,NA,3146,0.529444444444444,2,1,0,173527,17.5908333333333,"bottom","1",17.5616666666667,17.5908333333333,1,"1 TRUE FALSE FALSE 2 bottom 1",0.7,4
10,"141025_173843","Called Strike","S","78.1","CU","10","0","1",1,"003641","2014-10-26T00:36:41Z","519058","285064","Mike Moustakas grounds out, second baseman Joe Panik to first baseman Brandon Belt.  ","Groundout",NA,NA,NA,NA,NA,NA,NA,3641,0.611388888888889,0,1,0,173843,17.6452777777778,"top","2",17.6452777777778,17.6502777777778,1,"1 FALSE FALSE FALSE 0 top 2",1,4
10,"141025_173901","In play, out(s)","X","83.8","CH","10","0","1",1,"003641","2014-10-26T00:36:41Z","519058","285064","Mike Moustakas grounds out, second baseman Joe Panik to first baseman Brandon Belt.  ","Groundout",NA,NA,NA,NA,NA,NA,NA,3641,0.611388888888889,0,1,0,173901,17.6502777777778,"top","2",17.6452777777778,17.6502777777778,1,"1 FALSE FALSE FALSE 0 top 2",1,4
11,"141025_173942","Foul Tip","S","92.8","FF","11","0","2",2,"003752","2014-10-26T00:37:52Z","408299","285064","Omar Infante pops out to catcher Buster Posey.  ","Pop Out",NA,NA,NA,NA,NA,NA,NA,3752,0.631111111111111,1,1,0,173942,17.6616666666667,"top","2",17.6616666666667,17.6741666666667,1,"1 FALSE FALSE FALSE 1 top 2",0.7,4
11,"141025_174002","Foul","S","89.0","SL","11","0","2",2,"003752","2014-10-26T00:37:52Z","408299","285064","Omar Infante pops out to catcher Buster Posey.  ","Pop Out",NA,NA,NA,NA,NA,NA,NA,3752,0.631111111111111,1,1,0,174002,17.6672222222222,"top","2",17.6616666666667,17.6741666666667,1,"1 FALSE FALSE FALSE 1 top 2",0.7,4
11,"141025_174027","In play, out(s)","X","83.8","CH","11","0","2",2,"003752","2014-10-26T00:37:52Z","408299","285064","Omar Infante pops out to catcher Buster Posey.  ","Pop Out",NA,NA,NA,NA,NA,NA,NA,3752,0.631111111111111,1,1,0,174027,17.6741666666667,"top","2",17.6616666666667,17.6741666666667,1,"1 FALSE FALSE FALSE 1 top 2",0.7,4
12,"141025_174111","Ball","B","92.2","FT","12","1","1",2,"003913","2014-10-26T00:39:13Z","521692","285064","Salvador Perez singles on a soft line drive to left fielder Juan Perez.  ","Single",NA,NA,NA,NA,NA,NA,NA,3913,0.653611111111111,2,1,0,174111,17.6863888888889,"top","2",17.6863888888889,17.7025,1,"1 FALSE FALSE FALSE 2 top 2",0.4,4
12,"141025_174132","Foul","S","88.8","SL","12","1","1",2,"003913","2014-10-26T00:39:13Z","521692","285064","Salvador Perez singles on a soft line drive to left fielder Juan Perez.  ","Single",NA,NA,NA,NA,NA,NA,NA,3913,0.653611111111111,2,1,0,174132,17.6922222222222,"top","2",17.6863888888889,17.7025,1,"1 FALSE FALSE FALSE 2 top 2",0.4,4
12,"141025_174209","In play, no out","X","92.3","FT","12","1","1",2,"003913","2014-10-26T00:39:13Z","521692","285064","Salvador Perez singles on a soft line drive to left fielder Juan Perez.  ","Single",NA,NA,NA,NA,NA,NA,NA,3913,0.653611111111111,2,1,0,174209,17.7025,"top","2",17.6863888888889,17.7025,1,"1 FALSE FALSE FALSE 2 top 2",0.4,4
13,"141025_174258","Called Strike","S","91.6","FF","13","2","2",3,"004059","2014-10-26T00:40:59Z","502481","285064","Jarrod Dyson grounds into a force out, first baseman Brandon Belt to shortstop Brandon Crawford.   Salvador Perez out at 2nd.  ","Forceout",521692,NA,NA,NA,NA,NA,NA,4059,0.683055555555556,2,1,0,174258,17.7161111111111,"top","2",17.7161111111111,17.7677777777778,1,"1 TRUE FALSE FALSE 2 top 2",0.9,4
13,"141025_174322","Foul","S","91.5","FT","13","2","2",3,"004059","2014-10-26T00:40:59Z","502481","285064","Jarrod Dyson grounds into a force out, first baseman Brandon Belt to shortstop Brandon Crawford.   Salvador Perez out at 2nd.  ","Forceout",521692,NA,NA,NA,NA,NA,NA,4059,0.683055555555556,2,1,0,174322,17.7227777777778,"top","2",17.7161111111111,17.7677777777778,1,"1 TRUE FALSE FALSE 2 top 2",0.9,4
13,"141025_174355","Ball","B","90.4","FF","13","2","2",3,"004059","2014-10-26T00:40:59Z","502481","285064","Jarrod Dyson grounds into a force out, first baseman Brandon Belt to shortstop Brandon Crawford.   Salvador Perez out at 2nd.  ","Forceout",521692,NA,NA,NA,NA,NA,NA,4059,0.683055555555556,2,1,0,174355,17.7319444444444,"top","2",17.7161111111111,17.7677777777778,1,"1 TRUE FALSE FALSE 2 top 2",0.9,4
13,"141025_174422","Foul","S","89.6","SL","13","2","2",3,"004059","2014-10-26T00:40:59Z","502481","285064","Jarrod Dyson grounds into a force out, first baseman Brandon Belt to shortstop Brandon Crawford.   Salvador Perez out at 2nd.  ","Forceout",521692,NA,NA,NA,NA,NA,NA,4059,0.683055555555556,2,1,0,174422,17.7394444444444,"top","2",17.7161111111111,17.7677777777778,1,"1 TRUE FALSE FALSE 2 top 2",0.9,4
13,"141025_174456","Ball","B","76.2","CU","13","2","2",3,"004059","2014-10-26T00:40:59Z","502481","285064","Jarrod Dyson grounds into a force out, first baseman Brandon Belt to shortstop Brandon Crawford.   Salvador Perez out at 2nd.  ","Forceout",521692,NA,NA,NA,NA,NA,NA,4059,0.683055555555556,2,1,0,174456,17.7488888888889,"top","2",17.7161111111111,17.7677777777778,1,"1 TRUE FALSE FALSE 2 top 2",0.9,4
13,"141025_174527","Foul","S","92.3","FF","13","2","2",3,"004059","2014-10-26T00:40:59Z","502481","285064","Jarrod Dyson grounds into a force out, first baseman Brandon Belt to shortstop Brandon Crawford.   Salvador Perez out at 2nd.  ","Forceout",521692,NA,NA,NA,NA,NA,NA,4059,0.683055555555556,2,1,0,174527,17.7575,"top","2",17.7161111111111,17.7677777777778,1,"1 TRUE FALSE FALSE 2 top 2",0.9,4
13,"141025_174604","In play, out(s)","X","89.0","SL","13","2","2",3,"004059","2014-10-26T00:40:59Z","502481","285064","Jarrod Dyson grounds into a force out, first baseman Brandon Belt to shortstop Brandon Crawford.   Salvador Perez out at 2nd.  ","Forceout",521692,NA,NA,NA,NA,NA,NA,4059,0.683055555555556,2,1,0,174604,17.7677777777778,"top","2",17.7161111111111,17.7677777777778,1,"1 TRUE FALSE FALSE 2 top 2",0.9,4
14,"141025_174920","Swinging Strike","S","88.4","FT","14","2","2",1,"004707","2014-10-26T00:47:07Z","474832","450306","Brandon Belt flies out to center fielder Jarrod Dyson.  ","Flyout",NA,NA,NA,NA,NA,NA,NA,4707,0.785277777777778,0,1,0,174920,17.8222222222222,"bottom","2",17.8222222222222,17.8555555555556,1,"1 FALSE FALSE FALSE 0 bottom 2",0.8,4
14,"141025_174937","Ball","B","77.1","KC","14","2","2",1,"004707","2014-10-26T00:47:07Z","474832","450306","Brandon Belt flies out to center fielder Jarrod Dyson.  ","Flyout",NA,NA,NA,NA,NA,NA,NA,4707,0.785277777777778,0,1,0,174937,17.8269444444444,"bottom","2",17.8222222222222,17.8555555555556,1,"1 FALSE FALSE FALSE 0 bottom 2",0.8,4
14,"141025_174952","Swinging Strike","S","88.0","FT","14","2","2",1,"004707","2014-10-26T00:47:07Z","474832","450306","Brandon Belt flies out to center fielder Jarrod Dyson.  ","Flyout",NA,NA,NA,NA,NA,NA,NA,4707,0.785277777777778,0,1,0,174952,17.8311111111111,"bottom","2",17.8222222222222,17.8555555555556,1,"1 FALSE FALSE FALSE 0 bottom 2",0.8,4
14,"141025_175012","Foul","S","88.6","FT","14","2","2",1,"004707","2014-10-26T00:47:07Z","474832","450306","Brandon Belt flies out to center fielder Jarrod Dyson.  ","Flyout",NA,NA,NA,NA,NA,NA,NA,4707,0.785277777777778,0,1,0,175012,17.8366666666667,"bottom","2",17.8222222222222,17.8555555555556,1,"1 FALSE FALSE FALSE 0 bottom 2",0.8,4
14,"141025_175034","Ball","B","75.8","KC","14","2","2",1,"004707","2014-10-26T00:47:07Z","474832","450306","Brandon Belt flies out to center fielder Jarrod Dyson.  ","Flyout",NA,NA,NA,NA,NA,NA,NA,4707,0.785277777777778,0,1,0,175034,17.8427777777778,"bottom","2",17.8222222222222,17.8555555555556,1,"1 FALSE FALSE FALSE 0 bottom 2",0.8,4
14,"141025_175056","Foul","S","88.1","FT","14","2","2",1,"004707","2014-10-26T00:47:07Z","474832","450306","Brandon Belt flies out to center fielder Jarrod Dyson.  ","Flyout",NA,NA,NA,NA,NA,NA,NA,4707,0.785277777777778,0,1,0,175056,17.8488888888889,"bottom","2",17.8222222222222,17.8555555555556,1,"1 FALSE FALSE FALSE 0 bottom 2",0.8,4
14,"141025_175120","In play, out(s)","X","88.7","FF","14","2","2",1,"004707","2014-10-26T00:47:07Z","474832","450306","Brandon Belt flies out to center fielder Jarrod Dyson.  ","Flyout",NA,NA,NA,NA,NA,NA,NA,4707,0.785277777777778,0,1,0,175120,17.8555555555556,"bottom","2",17.8222222222222,17.8555555555556,1,"1 FALSE FALSE FALSE 0 bottom 2",0.8,4
15,"141025_175200","In play, out(s)","X","88.7","FT","15","0","0",2,"005012","2014-10-26T00:50:12Z","543633","450306","Juan Perez flies out to center fielder Jarrod Dyson.  ","Flyout",NA,NA,NA,NA,NA,NA,NA,5012,0.836666666666667,1,1,0,175200,17.8666666666667,"bottom","2",17.8666666666667,17.8666666666667,1,"1 FALSE FALSE FALSE 1 bottom 2",0.6,4
16,"141025_175243","Ball","B","89.0","FF","16","1","0",3,"005039","2014-10-26T00:50:39Z","543063","450306","Brandon Crawford grounds out, first baseman Eric Hosmer to pitcher Jason Vargas.  ","Groundout",NA,NA,NA,NA,NA,NA,NA,5039,0.844166666666667,2,1,0,175243,17.8786111111111,"bottom","2",17.8786111111111,17.8833333333333,1,"1 FALSE FALSE FALSE 2 bottom 2",0.4,4
16,"141025_175300","In play, out(s)","X","88.3","FF","16","1","0",3,"005039","2014-10-26T00:50:39Z","543063","450306","Brandon Crawford grounds out, first baseman Eric Hosmer to pitcher Jason Vargas.  ","Groundout",NA,NA,NA,NA,NA,NA,NA,5039,0.844166666666667,2,1,0,175300,17.8833333333333,"bottom","2",17.8786111111111,17.8833333333333,1,"1 FALSE FALSE FALSE 2 bottom 2",0.4,4
17,"141025_175623","Foul Tip","S","91.9","FT","17","3","2",1,"005421","2014-10-26T00:54:21Z","450306","285064","Jason Vargas flies out to center fielder Gregor Blanco.  ","Flyout",NA,NA,NA,NA,NA,NA,NA,5421,0.905833333333333,0,1,0,175623,17.9397222222222,"top","3",17.9397222222222,17.9852777777778,1,"1 FALSE FALSE FALSE 0 top 3",1,4
17,"141025_175642","Ball","B","76.5","CU","17","3","2",1,"005421","2014-10-26T00:54:21Z","450306","285064","Jason Vargas flies out to center fielder Gregor Blanco.  ","Flyout",NA,NA,NA,NA,NA,NA,NA,5421,0.905833333333333,0,1,0,175642,17.945,"top","3",17.9397222222222,17.9852777777778,1,"1 FALSE FALSE FALSE 0 top 3",1,4
